
key = model_output

vcf_matrix

key = vts_vcm_comm

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI 
XLI,5.895342009964329e-05,6.384490680974735e-05,7.72717090537349e-05,9.496972396808251e-05,8.52894483948216e-05,8.164577970236196e-05,7.628684111642278e-05,3.842576089848119e-05,-3.230507365004095e-05,3.955942172511757e-05,6.169904882493747e-05,6.914332354673824e-05,6.673098381401012e-05,8.959040904047853e-05,0.00010536278735370296,5.554089373470401e-05,1.75554485812826e-05,9.52700629162354e-05,7.262988438139616e-06,5.977535685557976e-05,6.714673664562126e-05,6.688285729249607e-05,5.8723924103620625e-05,4.229336113601154e-05,4.7084470866825116e-05,9.243514258468038e-07,3.740337547879237e-07,2.8175840210692287e-06,1.0743565849930424e-05,2.633524155051517e-05,4.0468568293025864e-05,2.9169511423877885e-05,7.732503343118437e-05,3.264227105572033e-05,2.1086988700957555e-05,8.310442291994989e-06,1.7667206697971255e-05,3.884830435399601e-05,7.137172293607264e-05,5.067160760422801e-05,3.161485729495834e-05,2.3970947345884257e-05,3.966413012130021e-05,3.849289664046598e-05,3.5510498148121e-05,1.5854671302401235e-05,3.693906587803357e-05,7.160594845393104e-05,1.8135908496339757e-05,5.0493791494494016e-05,3.918884681438753e-05,2.738813555896745e-05,-7.874535375867923e-05,-2.887372408081554e-05,8.93389409100369e-05,6.812177863484012e-05
XLB,5.661118753687849e-05,5.4954061424152185e-05,7.369500770516987e-05,9.24095111598104e-05,7.150004202714295e-05,6.621794190055514e-05,7.220152378719116e-05,4.164965405849053e-05,-2.9664923564398914e-05,3.952901817129681e-05,5.7396282005922016e-05,6.673098381401012e-05,7.153032198899333e-05,8.218250173093404e-05,8.447862091008496e-05,5.034151234022785e-05,1.3723749840833387e-05,8.53848910025288e-05,1.0265916289632855e-05,5.5185308928370245e-05,6.0965956558235714e-05,6.111885444673343e-05,5.286326755862206e-05,3.89673416054737e-05,4.481594681926854e-05,7.876051226690236e-07,4.395889203021303e-07,3.0587599873768704e-06,8.442359056017052e-06,2.2029408468797342e-05,3.534437294411323e-05,2.4790004570591892e-05,7.182728164555975e-05,2.8677692887246747e-05,1.9522710290315473e-05,7.928208998279987e-06,1.4713698370089415e-05,3.407482010733515e-05,6.467121612250266e-05,4.5071183176992674e-05,2.7076978681459756e-05,2.0451927974291198e-05,3.4271777520496254e-05,3.333756547374588e-05,3.1030231910159654e-05,1.2829928168426327e-05,3.204152193801535e-05,6.56502548287375e-05,1.710737176214331e-05,4.165253527911747e-05,3.7621930559218336e-05,1.9730243874100777e-05,-9.303857129186674e-05,-3.8799442963150886e-05,8.209250334376782e-05,5.955747309615669e-05
XLRE,7.899709764649609e-05,8.788548244887886e-05,0.00010155155110211599,0.00012258152068116398,0.00011942085661223425,0.00011450668857459845,0.00010614133808912358,4.594255397731967e-05,-5.109473849104285e-05,5.3400473146934694e-05,8.326287461816877e-05,8.959040904047852e-05,8.218250173093403e-05,0.00012207169912671726,0.00014773356045277963,7.345188358868784e-05,2.5024756239356804e-05,0.00011929425984968445,2.588354397032621e-06,7.485456983942422e-05,8.609015696215218e-05,8.569899672467748e-05,7.527824204036637e-05,4.8564457704457266e-05,5.4151896409112924e-05,1.2554617055691172e-06,4.286440657881769e-07,4.082491038652294e-06,1.4926500265735676e-05,3.6125239686337994e-05,5.5002310136758966e-05,3.983317568231423e-05,0.00010485255473533271,4.448154661336482e-05,2.748686866623652e-05,1.1283964129481016e-05,2.393164113758971e-05,5.185103942852646e-05,9.566825918168609e-05,6.775969026233205e-05,4.084746784632295e-05,3.073383263348371e-05,5.3644573850779277e-05,5.162804398138061e-05,4.8178750755181586e-05,2.19273475207749e-05,5.003700462679923e-05,9.635084042114287e-05,2.3504117140616123e-05,6.801265719015802e-05,4.537125807597786e-05,3.438039784963596e-05,-0.00010105357794870126,-3.7739399988005146e-05,0.0001218079886050797,8.722828224023265e-05
XLK,9.474637751852418e-05,0.00012190626430574266,0.00012148913467724437,0.00014392308504657174,0.00017491718524409572,0.00017266895542026697,0.00014287126036340955,5.2801039406163884e-05,-6.761690728405807e-05,4.7732665657123494e-05,0.00010663266854854638,0.00010536278735370296,8.447862091008494e-05,0.00014773356045277963,0.0002201591246460371,0.00010082676306826665,3.152768045628873e-05,0.00017488684452223485,2.9347806752914443e-06,0.00010071783343763872,0.00011684827022198357,0.00011570139311259198,0.00010006811142108059,6.589404216408191e-05,7.500908355984975e-05,1.874452132738579e-06,4.941682415866896e-07,4.973139337514922e-06,2.3409353967905333e-05,5.397694857059919e-05,8.034815212012034e-05,5.910219428491252e-05,0.000146929672245509,6.498989047950797e-05,3.943917325054568e-05,1.4995806697495634e-05,3.5976010202151274e-05,7.602886269991663e-05,0.00013667522069939092,9.830127340517722e-05,5.8839097758201237e-05,4.400441911860643e-05,8.071099679461041e-05,7.822100582834176e-05,7.04704315724184e-05,3.371270935505614e-05,7.345839877499954e-05,0.0001366741760038699,3.303955363381906e-05,0.00010170958199467775,6.012747022572906e-05,5.609859795838138e-05,-9.425863606004158e-05,-2.351295458598283e-05,0.00014783443511711628,0.00012603822445856003
VOX,4.793886571233055e-05,5.7715179416872234e-05,6.373034741857548e-05,7.762229151510093e-05,8.192474719145668e-05,7.919091238063486e-05,7.165290556550675e-05,2.999366751218058e-05,-2.9774190263069646e-05,2.594063409846829e-05,5.066699672665233e-05,5.554089373470401e-05,5.034151234022785e-05,7.345188358868784e-05,0.00010082676306826665,5.0538583627734834e-05,1.2433906309464049e-05,8.678118967450925e-05,6.346037024879479e-06,5.2741544224051826e-05,5.925430379936034e-05,5.8924167508953594e-05,5.148018214154464e-05,3.7703532884983286e-05,4.286179833961264e-05,9.128585317121611e-07,3.179533793485982e-07,2.618643001942932e-06,1.063871984293608e-05,2.529174426318821e-05,3.840772549928932e-05,2.7899299100230326e-05,7.241490628805593e-05,3.116818547901065e-05,1.950804811996232e-05,7.502555613009091e-06,1.6900604763570115e-05,3.680933099227042e-05,6.651117887994825e-05,4.760736988248963e-05,2.8708474183194877e-05,2.140128471654631e-05,3.862198155092887e-05,3.768681471408468e-05,3.3779443145076064e-05,1.5531666360431007e-05,3.512917106931372e-05,6.707216459625534e-05,1.6954145693392796e-05,4.7963320056701826e-05,3.229993968283587e-05,2.4259948782666672e-05,-5.722153442706956e-05,-1.7545787859945302e-05,7.353070234655057e-05,6.237260018697699e-05
XLU,1.8711458033503162e-05,1.9463245344011122e-05,1.668526045963101e-05,1.83806696300736e-05,2.285677147352536e-05,2.4844395384790058e-05,1.5079635672171645e-05,1.3463320335862645e-05,-1.4888450098656917e-05,1.1713510070376747e-05,2.8180688621436726e-05,1.75554485812826e-05,1.3723749840833382e-05,2.5024756239356804e-05,3.152768045628873e-05,1.2433906309464044e-05,1.3631327704985873e-05,2.976576905456193e-05,-4.077596589889848e-06,1.1510715951050244e-05,1.63755539060123e-05,1.608544941812486e-05,1.1101731889059372e-05,5.048571052697956e-07,1.923852685870083e-06,1.5598599859680287e-07,5.046056500724837e-08,5.419506264757732e-07,3.345247957563902e-06,7.683882542768647e-06,1.1673426404557496e-05,8.489107383632154e-06,2.086178686174309e-05,9.077678093339838e-06,6.542812698024946e-06,2.2635690276417518e-06,5.201678621996444e-06,1.0543462283930525e-05,2.1312014820867493e-05,1.4710641024648537e-05,8.618198708351503e-06,7.0970131971521274e-06,1.0577481712330151e-05,9.712181526062763e-06,9.949751320012602e-06,4.759729813968453e-06,1.039678309923865e-05,1.9837932489131033e-05,3.8056767499793286e-06,1.4011760275841584e-05,1.2192530889122419e-05,1.5154423452727011e-05,-2.4626014325562927e-05,-9.593358062482738e-06,2.4822922213429253e-05,1.755002035952572e-05
GDX,8.238210698123561e-05,0.00010006320369591739,0.00010363246475551603,0.0001266225427812646,0.0001373773622239907,0.0001382257780985189,0.00010881223954288192,6.223456370912056e-05,-4.3791966569078446e-05,3.74978678790912e-05,9.920062140800753e-05,9.52700629162354e-05,8.53848910025288e-05,0.00011929425984968445,0.00017488684452223485,8.678118967450925e-05,2.976576905456193e-05,0.00017607794142903002,1.6131209962030335e-05,9.543133973187938e-05,0.00010822882859166466,0.00010717315003038338,8.952798842390324e-05,6.726520101399306e-05,7.805691762780333e-05,1.4975117339098163e-06,5.780479444845934e-07,3.385470587523038e-06,1.9261468837014924e-05,4.494850143365265e-05,6.816197710138765e-05,4.9681242201496266e-05,0.0001242867826881051,5.4618727140314226e-05,3.6967305340119915e-05,1.2579005203707835e-05,3.075259683617579e-05,6.634608033121482e-05,0.00012005351754159199,8.633478635744027e-05,5.4303970484330144e-05,4.1644874282370184e-05,6.869467284692758e-05,6.728202866713354e-05,5.975884323372803e-05,2.7806289013389566e-05,6.249707002039108e-05,0.00011790989268533456,2.9782593033641238e-05,8.690127115801463e-05,7.10185567842034e-05,6.046552052456705e-05,-9.433040259495324e-05,-2.3332011520321707e-05,0.00011921823413962709,0.00011792458971276162
GUNR,6.677765061558109e-07,1.6411100183195544e-06,8.195694063492008e-06,1.3168698446322483e-05,1.9868577551257494e-06,1.4190236512231119e-06,3.483315913259889e-07,4.371612868233961e-06,1.2369618802814026e-05,-1.1524260153534415e-07,-3.6579473973177844e-06,7.262988438139615e-06,1.0265916289632855e-05,2.58835439703262e-06,2.934780675291443e-06,6.346037024879478e-06,-4.077596589889848e-06,1.6131209962030335e-05,1.124896502284311e-05,1.3133689017844195e-05,1.0765793098994633e-05,1.0669653934383434e-05,1.153307668181742e-05,1.9587098876461764e-05,1.9915437230020935e-05,1.150442887287675e-07,8.770431884075992e-08,-4.5963224552967716e-07,5.003440579995005e-07,1.3358795094008563e-06,1.8847375619168868e-06,1.4925565390777505e-06,1.977261673607699e-06,1.418133058918517e-06,1.6626285160746366e-06,6.607269512632381e-08,1.3379136601900267e-06,3.393763788950478e-06,3.332189620801441e-06,3.3440884126235503e-06,5.142656148190654e-06,4.000987999713619e-06,2.8483735375423422e-06,3.5967999825443963e-06,1.9151627160850143e-06,7.433111792224079e-07,2.234304421460074e-06,3.147017302773871e-06,2.3949683774396066e-06,5.1191912472671145e-06,1.041428552355486e-05,4.131540064029617e-06,3.66407620484432e-06,5.401843773090355e-06,2.427138574791946e-06,1.18840820559078e-05
IXUS,4.7072270153497255e-05,5.750860662363874e-05,6.798508917949829e-05,8.474069757205529e-05,7.975807292697531e-05,7.750118314591297e-05,6.524124414353676e-05,3.0957396933979726e-05,-1.8051542326790857e-05,2.744457273427706e-05,4.717511050788818e-05,5.9775356855579764e-05,5.5185308928370245e-05,7.485456983942422e-05,0.00010071783343763873,5.274154422405183e-05,1.1510715951050246e-05,9.543133973187938e-05,1.3133689017844197e-05,6.048393438883955e-05,6.536239555173353e-05,6.481822448220186e-05,5.882368679835108e-05,5.101784319193184e-05,5.503937982424497e-05,9.419049301076483e-07,3.304732293587482e-07,1.8265262314272385e-06,1.068592204501651e-05,2.524505670011503e-05,3.771088304740398e-05,2.772749706724918e-05,6.815885927973215e-05,3.0331646725032866e-05,1.943082715748044e-05,6.975760653478145e-06,1.7291115157689815e-05,3.7348732881222813e-05,6.481988681776945e-05,4.7383161116576376e-05,3.203586262312453e-05,2.4255491102129616e-05,3.837426599957409e-05,3.794829995652589e-05,3.331914414673118e-05,1.5507944052538274e-05,3.4966214466098435e-05,6.461475145559174e-05,1.735616960799293e-05,5.0466123619148556e-05,3.946406379670347e-05,2.926176072737495e-05,-4.751245608274074e-05,-1.0294269195957853e-05,7.458187574906851e-05,6.928690412876774e-05
IEFA,5.575899639679954e-05,6.708504042142588e-05,7.559684673728596e-05,9.294250202701904e-05,9.270568491310681e-05,9.077534381728374e-05,7.639675527868364e-05,3.6807780923317584e-05,-2.7580286192466525e-05,3.14425822568784e-05,5.971569007475303e-05,6.714673664562126e-05,6.0965956558235714e-05,8.609015696215218e-05,0.00011684827022198357,5.925430379936034e-05,1.6375553906012303e-05,0.00010822882859166468,1.0765793098994635e-05,6.536239555173353e-05,7.253425380474582e-05,7.19424045911645e-05,6.34438598796069e-05,5.012202119732695e-05,5.539935841295723e-05,1.0447003495614766e-06,3.6711212163747904e-07,2.3890859424744e-06,1.241506313623078e-05,2.9301740687887397e-05,4.407415970055173e-05,3.224980892723053e-05,8.066566415540864e-05,3.5463810320957675e-05,2.2822146905156093e-05,8.306553754428938e-06,1.9911264231679305e-05,4.294914468189279e-05,7.634082715714431e-05,5.519995743799622e-05,3.563994884550976e-05,2.7023922018273127e-05,4.4374378047956166e-05,4.351167954968684e-05,3.878438770865866e-05,1.8018779187276037e-05,4.057275273364072e-05,7.595742579500256e-05,1.9608061826331756e-05,5.7246059890496954e-05,4.3409261039949345e-05,3.40670941610217e-05,-6.104840277471136e-05,-1.6026242369490656e-05,8.588813774585239e-05,7.69592893856341e-05
EFA,5.5681027773202335e-05,6.66083258011933e-05,7.532937332707258e-05,9.265183173570446e-05,9.209615578576593e-05,8.999243054571715e-05,7.662827484187045e-05,3.68928933038295e-05,-2.7954503130888457e-05,3.143053292485328e-05,5.9501010349566085e-05,6.688285729249607e-05,6.111885444673343e-05,8.569899672467748e-05,0.00011570139311259198,5.8924167508953594e-05,1.608544941812486e-05,0.00010717315003038338,1.0669653934383432e-05,6.481822448220186e-05,7.194240459116451e-05,7.138817553199617e-05,6.286475137525482e-05,4.946005920430122e-05,5.48403486557431e-05,1.0375097069699485e-06,3.708661473559509e-07,2.4477997052900827e-06,1.2280294329566422e-05,2.9064250887668566e-05,4.3823930099909e-05,3.2014035290365684e-05,8.059760050018406e-05,3.5290418673736565e-05,2.2725879201057027e-05,8.315572380713008e-06,1.972540260971668e-05,4.266445873301734e-05,7.603652865296297e-05,5.4894104993069414e-05,3.522989967088709e-05,2.6682987925422306e-05,4.4095539851993706e-05,4.322696272434945e-05,3.8562688276805214e-05,1.7848551915918874e-05,4.031236378742255e-05,7.576000945396563e-05,1.9551327956262434e-05,5.6640558435524554e-05,4.293525213625247e-05,3.3259513499367086e-05,-6.234136984308155e-05,-1.695396035213748e-05,8.552390551660893e-05,7.61654535733398e-05
VGK,4.5744047443804766e-05,5.669031058598979e-05,6.760464085993547e-05,8.392774864816145e-05,7.877377182860958e-05,7.6241643090945e-05,6.358520101188264e-05,2.7243275523380322e-05,-1.7246854535614433e-05,2.880361862727305e-05,4.4067042089552055e-05,5.8723924103620625e-05,5.286326755862205e-05,7.527824204036637e-05,0.00010006811142108059,5.148018214154464e-05,1.1101731889059372e-05,8.952798842390324e-05,1.153307668181742e-05,5.882368679835108e-05,6.34438598796069e-05,6.286475137525482e-05,5.827319337913615e-05,5.0570876917019175e-05,5.339948438238884e-05,9.314301891299501e-07,2.896575475029666e-07,1.6974473081569973e-06,1.0464813420541518e-05,2.459342537959814e-05,3.630802646612522e-05,2.688299857102143e-05,6.479562188301852e-05,2.919332429480029e-05,1.8107385396537174e-05,6.654441521021268e-06,1.680759843034592e-05,3.590192361348982e-05,6.152506846622957e-05,4.523270006909046e-05,3.1183544308841525e-05,2.356445456059565e-05,3.6896793602605635e-05,3.6441167684919246e-05,3.2108091481757735e-05,1.5148047287451113e-05,3.375244792492267e-05,6.143667641746972e-05,1.649381573989111e-05,4.9468236265909955e-05,3.658262234239552e-05,2.765379684411297e-05,-4.170246694381192e-05,-8.027651365572888e-06,7.49043815002651e-05,6.69222545786064e-05
VWO,2.478335828618131e-05,3.548365746295004e-05,5.015445501206576e-05,6.554408157028603e-05,4.9758661939728515e-05,4.7589779706860316e-05,3.4531695738091784e-05,1.4273195460987951e-05,9.380552785691853e-06,1.7774995581055886e-05,1.5048134470361516e-05,4.229336113601154e-05,3.8967341605473693e-05,4.8564457704457266e-05,6.589404216408191e-05,3.7703532884983286e-05,5.048571052697987e-07,6.726520101399306e-05,1.9587098876461764e-05,5.1017843191931834e-05,5.012202119732695e-05,4.9460059204301215e-05,5.0570876917019175e-05,5.7726904995574346e-05,5.748636239488881e-05,7.194645860208671e-07,2.0219432002139792e-07,-3.427947532990609e-08,6.974489268660318e-06,1.602912512549257e-05,2.2386051093371506e-05,1.7239932849805694e-05,3.523755950622994e-05,1.7793379895652155e-05,1.0866309673123074e-05,3.385757658081153e-06,1.1526780604631906e-05,2.422572366170326e-05,3.592853136877569e-05,2.8435698394316426e-05,2.5078470095717097e-05,1.906015791445677e-05,2.4150353930005232e-05,2.4894730774047238e-05,2.0203274887694963e-05,9.953750046481695e-06,2.1727259137535486e-05,3.5569832247938416e-05,1.1665977212313052e-05,3.643601737003606e-05,3.1499529183221986e-05,2.1324185213336385e-05,-2.8928129565213645e-06,1.0910765619220891e-05,4.790528715071874e-05,5.3832774815049064e-05
IEMG,3.073097934819585e-05,4.132994587868775e-05,5.5059498610113954e-05,7.138727744702273e-05,5.856816188809229e-05,5.6097679686010655e-05,4.511049591828025e-05,2.065390239586362e-05,2.163806900944914e-06,1.8230215148475173e-05,2.359877236586462e-05,4.7084470866825116e-05,4.481594681926854e-05,5.415189640911293e-05,7.500908355984975e-05,4.286179833961264e-05,1.9238526858700863e-06,7.805691762780335e-05,1.991543723002094e-05,5.503937982424497e-05,5.5399358412957214e-05,5.484034865574311e-05,5.339948438238884e-05,5.748636239488881e-05,5.939469781375767e-05,8.032277533369622e-07,2.7484205474454173e-07,6.282236115543342e-07,8.067612611198041e-06,1.8879326013847012e-05,2.7420571856546564e-05,2.057206562373554e-05,4.669412676472067e-05,2.1990015600373825e-05,1.3996514201840503e-05,4.5803645427005205e-06,1.333523085006985e-05,2.87819914070782e-05,4.577964161950792e-05,3.4919975401503174e-05,2.733274971111911e-05,2.0647802379133148e-05,2.9151809505412934e-05,2.9698722543979945e-05,2.4567710570359297e-05,1.1639673628159245e-05,2.6100698861457658e-05,4.5694058362782285e-05,1.4006935241877255e-05,4.071990497282912e-05,3.499433863484361e-05,2.2988432934525466e-05,-1.8040509497912247e-05,4.117209196202863e-06,5.37352461247848e-05,5.946302966760327e-05
SHV,7.828412895214927e-07,1.0295876387665753e-06,1.1005447977742595e-06,1.3352991998723593e-06,1.5243400934150112e-06,1.4693815627856314e-06,1.313669657985583e-06,4.308933639509857e-07,-5.030855840285687e-07,3.8065224082596314e-07,7.819290306816329e-07,9.243514258468038e-07,7.876051226690235e-07,1.2554617055691172e-06,1.874452132738579e-06,9.128585317121611e-07,1.5598599859680287e-07,1.4975117339098163e-06,1.150442887287675e-07,9.419049301076483e-07,1.0447003495614764e-06,1.0375097069699485e-06,9.314301891299501e-07,7.194645860208671e-07,8.032277533369622e-07,1.7574653604032157e-08,5.113503050872129e-09,4.60457861318449e-08,1.9907536645027518e-07,4.645974641165828e-07,6.943041250486873e-07,5.093802441729224e-07,1.2884960057813414e-06,5.660160529221475e-07,3.375374783856367e-07,1.3071366595594713e-07,3.0947804224088255e-07,6.666732225804418e-07,1.174163350076426e-06,8.500813945313182e-07,5.143904306370151e-07,3.7754344034576845e-07,7.105712195733503e-07,6.967086040651085e-07,6.127943732634069e-07,2.8873932422785855e-07,6.381233102642537e-07,1.1931555299973982e-06,3.0506784458951744e-07,8.842752972120035e-07,5.148552579144101e-07,3.967582501273524e-07,-7.779207871164687e-07,-1.7640719106609282e-07,1.258742744898351e-06,1.1182367852096088e-06
BIL,3.396316290486482e-07,3.251709560754139e-07,4.0966244131893325e-07,5.200764739037009e-07,4.533996016435497e-07,4.168534822698967e-07,5.17682639339361e-07,3.0866510071584775e-07,-2.3112155181062354e-07,1.5623009880279144e-07,3.708314126341062e-07,3.740337547879237e-07,4.395889203021303e-07,4.286440657881769e-07,4.941682415866896e-07,3.1795337934859825e-07,5.04605650072484e-08,5.780479444845934e-07,8.77043188407599e-08,3.3047322935874813e-07,3.6711212163747904e-07,3.708661473559509e-07,2.896575475029666e-07,2.0219432002139792e-07,2.7484205474454173e-07,5.1135030508721295e-09,3.690320018020379e-09,2.6309124462433717e-08,5.3377201383174826e-08,1.4295208403829633e-07,2.4215469396804856e-07,1.6440034512014852e-07,5.260689261790935e-07,1.9976963843975503e-07,1.4390810751700277e-07,5.641948928431712e-08,9.408233903836639e-08,2.318140455122466e-07,4.5968364734131414e-07,3.134741016420416e-07,1.5743644353753934e-07,1.1523639978111564e-07,2.409749005257297e-07,2.36130258478784e-07,2.1255749552111877e-07,8.272744691604584e-08,2.165355135317807e-07,4.7346852579572166e-07,1.2342337011339108e-07,2.514087281633529e-07,2.3766918516976564e-07,9.353272426259422e-08,-6.979321688572571e-07,-2.981628174695748e-07,4.3396716757154915e-07,3.6696549784914654e-07
